"","DOI","Ecosystem","Taxonomic","Taxonomic Group","GlobalChange","GlobalChangeCat","Predictive","TOS","TT","filter","abundance","activity","composition","growth","habitat","life history","morphology","resource acquisition","survival"
"551","10.1111/j.1461-0248.2012.01744.x","Terrestrial","Birds","Vertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,0,1,1,0
"552","10.1111/j.1461-0248.2012.01788.x","Marine","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,1,0,0,0,0,1,0,0
"553","10.1111/j.1461-0248.2012.01861.x","Marine","Other","Other","Global Change Broad","yes",0,"Observational","Life History","Biotic",0,1,1,1,1,1,1,1,0
"554","10.1111/j.1466-8238.2010.00623.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"555","10.1111/j.1466-8238.2010.00641.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"556","10.1111/j.1466-8238.2011.00717.x","Terrestrial","Plants","Plants","0","no",0,"Review","Morphological","Abiotic",0,0,1,0,0,1,1,1,0
"557","10.1111/j.1466-8238.2011.00719.x","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,1,0,0,1,1,1,0,0
"558","10.1111/j.1466-8238.2012.00790.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,1,0,1,0,0
"559","10.1111/j.1469-1795.2012.00528.x","Terrestrial","Birds","Vertebrate","Habitat Degredation","yes",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,1,0
"560","10.1111/j.1469-8137.2006.01811.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Trophic",0,0,0,0,0,0,1,0,0
"561","10.1111/j.1472-4642.2007.00381.x","Terrestrial","Plants","Plants","Invasion","yes",1,"Observational","Morphological","Biotic",0,1,0,1,1,1,0,1,1
"562","10.1111/j.1472-4642.2009.00599.x","Terrestrial","Plants","Plants","Invasion","yes",0,"Observational","Morphological","Abiotic",0,0,1,1,1,1,1,1,0
"563","10.1111/j.1529-8817.2010.00890.x","Marine","Plants","Plants","0","no",0,"Experiment","Morphological","Abiotic",0,0,1,0,0,0,0,0,0
"564","10.1111/j.1558-5646.2010.01131.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Physiological","Abiotic",0,0,0,1,0,0,1,1,0
"565","10.1111/j.1600-0587.2012.00011.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Dispersal",0,0,1,0,0,0,1,0,0
"566","10.1111/j.1600-0587.2013.00122.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Dispersal",0,1,0,0,0,0,0,0,0
"567","10.1111/j.1600-0587.2013.00237.x","Terrestrial","Plants","Plants","Climate Change","yes",1,"Observational","Morphological","Abiotic",0,0,1,0,0,1,1,0,0
"568","10.1111/j.1600-0633.2010.00465.x","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Life History","Biotic",0,0,0,1,0,1,1,0,0
"569","10.1111/j.1600-0706.2010.18411.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,0,1,1,0
"570","10.1111/j.1600-0706.2010.18860.x","Terrestrial","Insects","Invertebrate","0","no",0,"Experiment","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"571","10.1111/j.1600-0706.2012.00121.x","Terrestrial","Plants","Plants","0","no",0,"Metanalysis","Life History","Abiotic",0,0,0,0,0,0,1,1,0
"572","10.1111/j.1600-0706.2012.20025.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,1,0,0,1,1,0,0
"573","10.1111/j.1600-0706.2012.20261.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,1,0,0,0,1,1,0,0
"574","10.1111/j.1600-0706.2013.00979.x","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Life History","Abiotic",0,0,0,1,0,1,1,0,0
"575","10.1111/j.1654-1103.2009.01160.x","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Life History","Dispersal",0,1,0,1,1,1,1,1,0
"576","10.1111/j.1654-1103.2011.01384.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"577","10.1111/j.1654-1103.2012.01424.x","Terrestrial","Plants","Plants","0","no",0,"Experiment","Morphological","Biotic",0,0,1,0,0,0,1,0,0
"578","10.1111/j.1654-1103.2012.01428.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,1,0,1,1,0,0
"579","10.1111/j.1654-1103.2012.01469.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,1,0,0,0
"580","10.1111/j.1654-1103.2012.01476.x","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,1,0,0,0,1,1,1,0
"581","10.1111/j.2007.0906-7590.05090.x","Marine","Birds","Vertebrate","Climate Change","yes",0,"Review","Life History","Abiotic",0,0,0,0,0,1,0,0,1
"582","10.1111/jav.01745","Terrestrial","Birds","Vertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,1,0,0,1,1,0,1,0
"583","10.1111/jbi.12284","Terrestrial","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"584","10.1111/jbi.12574","Marine","Fish","Vertebrate","0","no",0,"Observational","Behavioural","Dispersal",0,1,0,0,1,0,1,1,0
"585","10.1111/jbi.12639","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"586","10.1111/jbi.12794","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,0,0,0,0,1,0,0
"587","10.1111/jbi.12808","Terrestrial","Herpetofauna","Vertebrate","Invasion","yes",1,"Review","Life History","Abiotic",0,1,0,0,1,1,1,0,0
"588","10.1111/jbi.12823","Terrestrial","Mammals","Vertebrate","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,0,0,1,0
"589","10.1111/jbi.12946","Terrestrial","Other","Other","0","no",0,"Observational","Morphological","Biotic",0,0,0,0,1,1,1,1,1
"590","10.1111/jbi.12970","Terrestrial","Other","Other","Climate Change","yes",0,"Observational","Life History","Biotic",0,0,0,0,0,1,0,0,0
"591","10.1111/jbi.13108","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,1,0,0,0
"592","10.1111/jbi.13129","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"593","10.1111/jbi.13171","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,1,1,0,0
"594","10.1111/jbi.13457","Freshwater","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,1,0,1,1,0
"595","10.1111/jbi.13516","Freshwater","Plants","Plants","0","no",0,"Observational","Life History","Dispersal",0,1,0,1,0,1,0,0,1
"596","10.1111/jeb.12421","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,1,0,0,0,0,1,0,0
"597","10.1111/jeb.12717","Terrestrial","Birds","Vertebrate","0","no",0,"Observational","Morphological","Biotic",0,0,0,0,0,1,1,0,0
"598","10.1111/jeb.12769","Freshwater","Other","Other","0","no",0,"Experiment","Behavioural","Abiotic",0,1,0,0,0,0,0,0,0
"599","10.1111/jeb.12845","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"600","10.1111/jeb.12923","Freshwater","Other","Other","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"601","10.1111/jeb.13306","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Life History","Abiotic",0,1,0,0,0,0,1,0,0
"602","10.1111/jfb.12177","Marine","Fish","Vertebrate","0","no",0,"Observational","Physiological","Trophic",0,1,0,0,1,0,1,1,0
"603","10.1111/jfb.12378","Marine","Fish","Vertebrate","0","no",0,"Observational","Life History","Trophic",0,0,0,1,0,1,0,1,0
"604","10.1111/jvs.12031","Terrestrial","Plants","Plants","0","no",0,"Theoretical","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"605","10.1111/jvs.12058","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"606","10.1111/jvs.12066","Terrestrial","Plants","Plants","0","no",0,"Review","Morphological","Abiotic",0,0,1,0,0,1,1,0,0
"607","10.1111/jvs.12151","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,1,0
"608","10.1111/jvs.12245","Terrestrial","Plants","Plants","0","no",0,"Observational","Physiological","Biotic",0,1,0,0,1,1,1,1,1
"609","10.1111/jvs.12252","Terrestrial","Plants","Plants","0","no",1,"Theoretical","Physiological","Abiotic",0,1,0,1,0,0,0,0,1
"610","10.1111/jvs.12256","Terrestrial","Plants","Plants","0","no",0,"Review","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"611","10.1111/jvs.12288","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,1,1,1,0,1,1,0,0
"612","10.1111/jvs.12375","Terrestrial","Plants","Plants","0","no",0,"Review","Physiological","Abiotic",0,1,1,0,1,1,1,1,0
"613","10.1111/jvs.12465","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Biotic",0,0,0,0,0,1,0,1,0
"614","10.1111/jvs.12555","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"615","10.1111/jvs.12615","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Life History","Abiotic",0,1,0,1,0,0,1,1,0
"616","10.1111/jvs.12681","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,0,0,0,0,1,0,0
"617","10.1111/jzo.12566","Terrestrial","Mammals","Vertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,1,1,1,0
"618","10.1111/maec.12480","Marine","Multiple","Multiple","0","no",0,"Review","Life History","Abiotic",0,1,0,0,0,0,0,0,0
"619","10.1111/mam.12035","Terrestrial","Mammals","Vertebrate","0","no",0,"Review","Morphological","Biotic",0,0,0,0,0,0,1,0,1
"620","10.1111/mec.12756","Multiple","Multiple","Multiple","0","no",0,"Review","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"621","10.1111/mec.13746","Freshwater","Fish","Vertebrate","0","no",0,"Experiment","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"622","10.1111/mec.13985","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Biotic",0,0,0,0,0,0,1,0,0
"623","10.1111/mec.14718","Terrestrial","Birds","Vertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,0,0,0,0,0,0,1,0
"624","10.1111/mec.14872","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,1,1,0
"625","10.1111/nph.12907","Multiple","Plants","Plants","0","no",0,"Metanalysis","Physiological","Abiotic",0,0,0,0,0,0,0,1,0
"626","10.1111/nph.14219","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,0,0,0
"627","10.1111/nph.14498","Terrestrial","Plants","Plants","0","no",0,"Review","Life History","Abiotic",0,1,0,0,0,0,0,0,0
"628","10.1111/nph.15304","Terrestrial","Plants","Plants","Climate Change","yes",0,"Observational","Physiological","Abiotic",0,0,1,0,0,0,0,0,0
"629","10.1111/oik.00707","Terrestrial","Mammals","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,1,1,1,1,0
"630","10.1111/oik.01279","Multiple","Multiple","Multiple","Global Change Broad","yes",0,"Theoretical","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"631","10.1111/oik.01515","Terrestrial","Insects","Invertebrate","0","no",0,"Experiment","Behavioural","Trophic",0,1,0,0,1,0,0,0,0
"632","10.1111/oik.01544","Marine","Multiple","Multiple","Global Change Multiple","yes",1,"Experiment","Morphological","Trophic",0,1,0,0,1,1,1,1,0
"633","10.1111/oik.02100","Marine","Multiple","Multiple","0","no",0,"Observational","Morphological","Biotic",0,1,0,0,1,1,1,1,0
"634","10.1111/oik.02277","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Morphological","Dispersal",0,1,0,1,0,1,1,1,0
"635","10.1111/oik.04300","Terrestrial","Plants","Plants","0","no",0,"Theoretical","Life History","Biotic",0,1,0,1,0,0,0,0,0
"636","10.1111/oik.04507","Terrestrial","Insects","Invertebrate","Habitat Degredation","yes",0,"Observational","Morphological","Abiotic",0,1,0,0,0,1,1,1,0
"637","10.1111/oik.04561","Terrestrial","Birds","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"638","10.1111/oik.04712","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,1,0,1,1,0
"639","10.1111/oik.04885","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"640","10.1111/oik.05228","Terrestrial","Other","Other","0","no",0,"Observational","Behavioural","Abiotic",0,1,0,0,0,0,1,1,0
"641","10.1111/oik.05650","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"642","10.1111/plb.12566","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"643","10.1111/wre.12126","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Life History","Abiotic",0,0,0,1,1,1,1,1,0
"644","10.1126/science.1160662","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,1,0,0,1,1,0,0
"645","10.1126/science.aac7978","Terrestrial","Mammals","Vertebrate","Exploitation","yes",0,"Observational","Physiological","Abiotic",0,1,0,0,1,0,1,1,0
"646","10.1139/cjfas-2015-0190","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,1,1,0,0
"647","10.1139/cjfas-54-6-1211","Freshwater","Other","Other","0","no",0,"Observational","Life History","Trophic",0,1,0,0,1,0,1,0,0
"648","10.1139/cjfr-2017-0139","Terrestrial","Plants","Plants","Climate Change","yes",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"649","10.1139/cjz-2012-0236","Freshwater","Other","Other","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,1,0,0,0
"650","10.1139/gen-2018-0039","Terrestrial","Plants","Plants","Invasion","yes",0,"Observational","Life History","Biotic",0,1,0,0,0,1,1,0,0
"651","10.1163/15685381-00003131","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,0,1,1,0
"652","10.11646/zootaxa.2556.1.3","Freshwater","Insects","Invertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"653","10.1177/1059712311426800","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Experiment","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"654","10.1186/1471-2148-10-166","Freshwater","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"655","10.1186/1471-2148-10-204","Terrestrial","Multiple","Multiple","0","no",0,"Review","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"656","10.1186/1471-2148-13-132","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,0,0,0,0,0,1,1,0
"657","10.1186/1471-2148-13-277","Freshwater","Fish","Vertebrate","0","no",0,"Experiment","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"658","10.1186/1471-2148-14-156","Marine","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,0,0,1,0,1,1,1,1
"659","10.1186/1471-2148-8-68","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"660","10.1186/1472-6785-12-21","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,0,0,1,0
"661","10.1186/2193-1801-3-630","Terrestrial","Birds","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,1,1,0
"662","10.1186/s13071-016-1659-2","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Life History","Trophic",0,1,0,0,0,0,0,1,0
"663","10.1186/s40462-017-0111-3","Marine","Fish","Vertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,1,0,0,0,0,0,0,0
"664","10.1242/jeb.059634","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Theoretical","Physiological","Abiotic",0,1,0,0,0,0,0,1,0
"665","10.1371/journal.pbio.0020197","Terrestrial","Mammals","Vertebrate","Global Change Broad","yes",1,"Review","Life History","Trophic",1,1,0,0,1,1,1,1,0
"666","10.1371/journal.pone.0012092","Multiple","Multiple","Multiple","0","no",0,"Theoretical","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"667","10.1371/journal.pone.0020782","Freshwater","Fish","Vertebrate","0","no",0,"Experiment","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"668","10.1371/journal.pone.0035742","Terrestrial","Plants","Plants","0","no",0,"Experiment","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"669","10.1371/journal.pone.0041323","Terrestrial","Insects","Invertebrate","0","no",0,"Experiment","Behavioural","Dispersal",0,1,0,0,0,0,1,0,0
"670","10.1371/journal.pone.0053873","Multiple","Herpetofauna","Vertebrate","0","no",0,"Theoretical","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"671","10.1371/journal.pone.0061866","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,1,0,1,0,0
"672","10.1371/journal.pone.0081739","Terrestrial","Multiple","Multiple","0","no",0,"Metanalysis","Physiological","Dispersal",0,1,0,0,1,1,1,1,0
"673","10.1371/journal.pone.0082344","Freshwater","Multiple","Multiple","0","no",0,"Experiment","Life History","Trophic",0,1,0,0,0,1,1,0,0
"674","10.1371/journal.pone.0090437","Terrestrial","Multiple","Multiple","0","no",0,"Observational","Behavioural","Trophic",0,1,0,0,1,1,1,1,0
"675","10.1371/journal.pone.0093237","Freshwater","Fish","Vertebrate","Invasion","yes",0,"Observational","Behavioural","Abiotic",0,0,0,0,1,1,1,1,0
"676","10.1371/journal.pone.0098755","Terrestrial","Plants","Plants","0","no",0,"Experiment","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"677","10.1371/journal.pone.0107525","Marine","Other","Other","Climate Change","yes",1,"Theoretical","Physiological","Abiotic",0,1,0,1,1,1,0,1,1
"678","10.1371/journal.pone.0107883","Terrestrial","Birds","Vertebrate","Habitat Degredation","yes",0,"Observational","Morphological","Abiotic",0,1,0,0,1,0,1,0,0
"679","10.1371/journal.pone.0111227","Freshwater","Multiple","Multiple","0","no",0,"Observational","Morphological","Abiotic",0,1,0,0,0,0,1,0,0
"680","10.1371/journal.pone.0114290","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,0,0,0
"681","10.1371/journal.pone.0126112","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Dispersal",0,1,0,0,0,1,1,0,0
"682","10.1371/journal.pone.0130151","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"683","10.1371/journal.pone.0130571","Terrestrial","Other","Other","0","no",0,"Experiment","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"684","10.1371/journal.pone.0131630","Freshwater","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,1,1,0,1,1,0,0
"685","10.1371/journal.pone.0133794","Marine","Multiple","Multiple","Exploitation","yes",1,"Theoretical","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"686","10.1371/journal.pone.0137963","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"687","10.1371/journal.pone.0163338","Terrestrial","Birds","Vertebrate","Habitat Degredation","yes",0,"Observational","Life History","Dispersal",0,1,0,0,1,0,1,0,0
"688","10.1371/journal.pone.0172879","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,1,0,0,0,0,0,0
"689","10.1371/journal.pone.0182826","Marine","Multiple","Multiple","Exploitation","yes",0,"Observational","Life History","Biotic",0,0,0,1,0,0,0,0,0
"690","10.1371/journal.pone.0186123","Marine","Fish","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,1,0,0,0,0,1,0,0
"691","10.1371/journal.pone.0196066","Freshwater","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"692","10.1371/journal.pone.0199898","Terrestrial","Plants","Plants","Climate Change","yes",0,"Observational","Life History","Abiotic",0,0,0,1,0,0,0,0,0
"693","10.14471/2016.36.015","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,1,1,1,0,0
"694","10.14471/2016.36.018","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"695","10.1556/168.2016.17.1.11","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,1,0,0,1,0,1,0,0
"696","10.1556/168.2018.19.2.9","Terrestrial","Mammals","Vertebrate","0","no",0,"Review","Morphological","Biotic",0,0,0,0,0,1,1,1,0
"697","10.1556/ComEc.14.2013.1.4","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,1,0,0,0,1,1,0
"698","10.1556/ComEc.14.2013.2.7","Terrestrial","Plants","Plants","Invasion","yes",0,"Observational","Life History","Biotic",0,0,0,1,1,1,1,0,0
"699","10.1556/ComEc.9.2008.2.6","Terrestrial","Insects","Invertebrate","Habitat Degredation","yes",0,"Observational","Physiological","Abiotic",0,0,0,0,1,0,0,1,0
"700","10.1614/WS-09-096.1","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Experiment","Life History","Abiotic",0,0,0,0,0,1,1,0,0
"701","10.1650/0010-5422(2007)109[132:SSDAME]2.0.CO;2","Terrestrial","Birds","Vertebrate","0","no",0,"Review","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"702","10.1666/0094-8373(2005)031<0056:WTPCIT>2.0.CO;2","Terrestrial","Mammals","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"703","10.1666/13024","Marine","Other","Other","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"704","10.18054/pb.2016.118.3.3924","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Dispersal",0,1,0,0,1,1,0,1,0
"705","10.1890/0012-9658(2000)081[0183:EOGCSO]2.0.CO;2","Freshwater","Plankton","Invertebrate","Habitat Degredation","yes",0,"Experiment","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"706","10.1890/0012-9658(2003)084[1129:AHUISP]2.0.CO;2","Marine","Multiple","Multiple","0","no",0,"Theoretical","Behavioural","Trophic",0,0,0,1,1,0,0,1,1
"707","10.1890/05-0219","Terrestrial","Plants","Plants","Invasion","yes",0,"Experiment","Morphological","Trophic",1,0,1,0,0,0,1,0,0
"708","10.1890/06-1946.1","Multiple","Multiple","Multiple","0","no",0,"Theoretical","Life History","Trophic",0,0,0,1,0,0,0,0,0
"709","10.1890/07-1737.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,1,0,0,1,1,1,0,0
"710","10.1890/08-1025.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,0,0,0,1,1,0,0
"711","10.1890/08-1836.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,0,1,1,0,0,0,0
"712","10.1890/09-0979.1","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Abiotic",1,0,0,0,0,0,0,1,0
"713","10.1890/09-1672.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,1,0,0,1,1,0,0
"714","10.1890/09-1894.1","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,0,0,1,0,0,1,1,0
"715","10.1890/10-0394.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,1,1,1,1
"716","10.1890/10-1245.1","Terrestrial","Plants","Plants","0","no",0,"Review","Life History","Abiotic",0,0,1,0,0,0,1,1,0
"717","10.1890/10-1961.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,1,0,1,1,0,0
"718","10.1890/1051-0761(2006)016[0891:STAPOL]2.0.CO;2","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Abiotic",0,1,0,0,1,1,1,1,0
"719","10.1890/11-0181.1","Marine","Birds","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"720","10.1890/11-0975.1","Terrestrial","Multiple","Multiple","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"721","10.1890/11-2026.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,1,0,0,1
"722","10.1890/13-0708.1","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"723","10.1890/13-2036.1","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Physiological","Abiotic",0,1,0,1,1,1,1,1,0
"724","10.1890/13-2153.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"725","10.1890/13-2261.1","Terrestrial","Multiple","Multiple","0","no",0,"Observational","Morphological","Biotic",0,0,0,0,0,0,1,0,0
"726","10.1890/13-2377.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,1,0,0,0,1,1,0
"727","10.1890/14-0024.1","Terrestrial","Multiple","Multiple","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"728","10.1890/14-0306.1","Marine","Multiple","Multiple","0","no",0,"Metanalysis","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"729","10.1890/14-0454.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"730","10.1890/14-0910.1","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Trophic",0,1,0,0,0,1,1,0,0
"731","10.1890/14-1731.1.sm","Terrestrial","Birds","Vertebrate","Habitat Degredation","yes",0,"Observational","Behavioural","Abiotic",0,1,0,0,0,0,1,1,0
"732","10.1890/14-2326.1.sm","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Biotic",0,1,0,0,0,1,1,1,0
"733","10.1890/14-2357.1","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,1,0,0,0,1,0,0
"734","10.1890/15-0794.1","Freshwater","Other","Other","Climate Change","yes",0,"Observational","Life History","Abiotic",0,0,1,0,0,1,1,0,0
"735","10.1890/15-1084.1","Multiple","Plankton","Invertebrate","0","no",0,"Metanalysis","Morphological","Abiotic",0,0,1,0,0,0,1,1,0
